ketinggianAir,suhuAir,suhuUdara,kelembapanUdara,tds,orp,do,ph,label,lokasi
114.0,28.52,25.57,41.34,558.97,185.27,19.0,7.94,7.0,3.0
111.0,28.28,25.26,39.61,563.7,164.51,19.2,6.97,7.0,2.0
105.0,29.12,25.88,41.49,561.55,177.51,19.63,7.61,7.0,3.0
110.0,29.65,26.29,38.38,564.15,177.25,19.02,6.88,7.0,2.0
112.0,29.21,25.11,41.36,563.84,157.96,20.02,6.88,7.0,2.0
106.0,29.62,25.3,41.68,567.47,174.3,19.15,6.2,7.0,2.0
115.0,28.42,26.22,38.95,565.14,157.49,18.7,6.73,7.0,2.0
105.0,28.99,25.7,40.6,561.27,183.6,18.12,7.53,7.0,3.0
111.0,28.51,26.81,38.6,558.75,159.63,18.38,7.88,7.0,3.0
110.0,28.37,26.14,38.03,563.03,174.48,18.06,7.88,7.0,3.0
110.0,28.02,26.32,38.44,558.72,170.68,18.82,6.1,7.0,2.0
114.0,28.79,25.61,40.35,563.35,186.56,19.78,7.6,7.0,3.0
108.0,28.64,25.93,38.36,558.18,182.66,18.29,6.54,7.0,2.0
115.0,29.32,26.08,39.49,568.33,150.58,20.39,6.27,7.0,2.0
112.0,29.17,26.39,38.17,559.92,169.24,19.82,6.07,7.0,2.0
115.0,29.39,25.1,39.99,565.67,177.73,19.38,6.53,7.0,2.0
112.0,28.42,25.85,40.5,560.82,184.98,18.61,7.56,7.0,3.0
109.0,29.7,25.82,41.56,563.55,180.45,20.6,6.34,7.0,2.0
113.0,28.46,26.97,40.14,566.77,166.98,19.25,7.88,7.0,3.0
111.0,28.98,26.43,41.47,558.52,159.93,18.56,7.47,7.0,3.0
106.0,28.15,26.49,41.23,560.05,174.18,19.82,7.01,7.0,3.0
105.0,28.9,26.54,41.87,559.65,167.35,18.67,7.45,7.0,3.0
108.0,28.48,25.92,38.5,563.05,169.76,19.21,7.0,7.0,3.0
109.0,28.66,25.5,39.58,563.09,164.85,18.06,7.39,7.0,3.0
109.0,29.74,25.34,39.52,562.64,178.95,20.08,7.98,7.0,3.0
111.0,28.48,25.87,40.96,559.32,169.36,19.36,6.13,7.0,2.0
110.0,29.84,25.83,38.04,564.01,178.37,19.06,6.73,7.0,2.0
113.0,29.0,26.24,40.07,563.21,178.37,18.75,6.26,7.0,2.0
110.0,28.23,25.28,38.96,565.41,164.3,19.16,7.36,7.0,3.0
107.0,29.18,25.09,38.29,558.5,159.03,18.84,7.57,7.0,3.0
109.0,28.96,23.87,38.27,560.19,165.99,20.25,7.14,7.0,3.0
105.0,29.06,24.96,38.11,559.11,181.09,19.97,6.66,7.0,2.0
105.0,28.28,24.65,39.84,565.02,169.41,19.66,7.25,7.0,3.0
115.0,29.06,23.14,41.27,559.36,176.27,19.33,7.04,7.0,3.0
116.0,28.48,24.73,38.78,564.56,176.31,19.16,6.74,7.0,2.0
125.0,29.27,23.12,38.92,564.18,177.19,18.13,6.39,7.0,2.0
118.0,28.66,23.35,38.53,559.33,168.38,20.23,7.58,7.0,3.0
124.0,29.05,23.5,39.92,565.56,157.81,18.49,6.98,7.0,2.0
115.0,29.25,23.35,41.13,561.23,183.17,18.42,6.54,7.0,2.0
120.0,28.88,25.0,41.59,560.06,156.5,19.77,7.87,7.0,3.0
119.0,29.03,23.96,38.9,564.13,162.05,20.74,7.25,7.0,3.0
120.0,28.55,23.39,39.52,565.26,156.44,18.36,6.56,7.0,2.0
122.0,29.33,23.66,39.15,566.54,155.52,20.64,6.33,7.0,2.0
120.0,28.26,23.09,41.05,559.3,186.0,20.54,6.24,7.0,2.0
117.0,29.69,23.88,39.34,558.75,165.64,20.91,7.63,7.0,3.0
123.0,29.5,23.99,40.39,561.1,160.7,18.17,7.71,7.0,3.0
122.0,29.23,23.11,40.37,566.42,153.22,20.42,6.03,7.0,2.0
115.0,28.96,23.37,40.46,565.11,161.39,18.34,6.61,7.0,2.0
115.0,29.5,23.64,39.15,561.13,159.24,19.13,7.86,7.0,3.0
118.0,28.67,24.92,38.28,563.17,172.84,18.2,7.8,7.0,3.0
124.0,28.47,24.14,38.32,562.8,185.7,19.31,6.17,7.0,2.0
132.0,28.25,23.33,39.55,559.14,154.12,20.26,6.54,7.0,2.0
131.0,29.59,24.65,39.27,567.57,162.5,19.11,6.8,7.0,2.0
128.0,29.86,24.9,41.39,568.48,183.1,19.96,7.07,7.0,3.0
127.0,28.98,23.06,39.44,566.86,160.64,19.16,7.38,7.0,3.0
131.0,28.92,23.93,41.46,560.6,160.47,19.91,6.22,7.0,2.0
133.0,29.27,24.08,41.65,563.44,177.64,18.53,6.21,7.0,2.0
134.0,28.19,23.44,39.36,559.07,177.9,20.38,7.12,7.0,3.0
126.0,29.37,24.2,41.56,559.04,184.81,18.45,6.28,7.0,2.0
125.0,29.97,24.65,38.29,566.89,167.61,20.5,7.97,7.0,3.0
131.0,29.11,24.69,38.18,566.46,158.41,20.28,7.75,7.0,3.0
126.0,28.88,23.65,41.26,560.72,179.76,20.34,7.06,7.0,3.0
131.0,29.02,24.82,38.81,564.61,169.16,19.54,7.89,7.0,3.0
135.0,29.14,24.72,39.13,568.02,176.19,19.11,7.06,7.0,3.0
127.0,29.01,23.65,39.89,568.12,182.85,19.5,7.37,7.0,3.0
129.0,29.86,24.93,38.5,568.37,151.61,20.49,7.62,7.0,3.0
132.0,29.49,23.81,40.96,558.03,165.29,20.97,7.76,7.0,3.0
125.0,28.76,23.03,38.09,559.39,166.31,19.72,7.47,7.0,3.0
131.0,29.62,23.75,40.7,566.17,174.91,18.69,6.68,7.0,2.0
127.0,28.1,24.66,40.23,568.14,187.66,20.78,6.97,7.0,2.0
132.0,28.26,23.64,39.49,563.2,168.14,18.42,6.87,7.0,2.0
134.0,28.14,23.04,41.37,563.46,187.07,19.94,7.72,7.0,3.0
129.0,28.65,24.72,39.7,566.31,157.03,20.61,7.16,7.0,3.0
135.0,28.58,23.62,40.2,568.64,150.97,19.36,6.83,7.0,2.0
133.0,28.52,23.85,41.6,562.25,168.45,19.14,6.2,7.0,2.0
125.0,28.38,23.77,41.68,560.74,184.21,18.47,6.63,7.0,2.0
126.0,29.24,24.36,39.83,566.86,187.96,19.51,7.41,7.0,3.0
127.0,29.29,24.79,40.52,568.28,188.32,19.39,7.28,7.0,3.0
125.0,29.96,23.9,41.74,568.11,155.95,18.66,6.57,7.0,2.0
126.0,29.58,23.65,41.51,558.53,156.57,20.82,7.86,7.0,3.0
126.0,28.76,24.75,40.79,566.51,156.49,18.0,6.52,7.0,2.0
129.0,28.29,24.9,39.11,564.28,168.34,20.01,7.19,7.0,3.0
127.0,29.34,24.59,39.18,568.26,166.23,20.16,7.66,7.0,3.0
132.0,29.83,24.1,41.65,563.76,161.76,20.09,6.92,7.0,2.0
128.0,28.8,24.31,40.05,558.18,188.55,18.32,6.15,7.0,2.0
132.0,28.32,24.39,38.39,558.8,157.01,19.44,6.9,7.0,2.0
126.0,29.46,23.85,40.17,566.94,184.62,18.12,6.27,7.0,2.0
126.0,29.14,23.02,41.43,558.32,158.2,18.86,7.07,7.0,3.0
132.0,28.76,23.6,39.56,559.15,177.41,18.56,6.03,7.0,2.0
134.0,28.42,24.39,39.97,562.35,158.99,19.03,6.02,7.0,2.0
135.0,28.57,23.77,40.08,560.36,160.57,19.59,6.16,7.0,2.0
134.0,29.4,24.29,41.35,565.74,169.4,19.7,7.73,7.0,3.0
130.0,28.93,23.54,41.34,561.17,180.82,19.54,7.38,7.0,3.0
130.0,28.44,23.31,38.55,563.14,178.35,19.82,7.77,7.0,3.0
129.0,28.17,23.05,40.72,564.57,160.01,20.82,6.24,7.0,2.0
135.0,29.46,23.04,39.79,558.66,180.74,19.58,6.2,7.0,2.0
127.0,29.67,23.95,38.35,558.3,169.2,20.4,7.16,7.0,3.0
133.0,29.55,23.46,38.32,564.34,188.59,19.81,7.64,7.0,3.0
130.0,29.0,24.03,40.19,563.58,166.11,19.86,7.84,7.0,3.0
128.0,28.42,24.25,41.34,561.81,181.32,19.72,6.51,7.0,2.0
135.0,29.23,24.81,39.88,568.01,166.0,20.11,7.42,7.0,3.0
135.0,29.75,24.23,39.37,563.25,152.87,20.16,7.08,7.0,3.0
125.0,29.42,24.35,41.12,565.62,166.74,20.62,7.31,7.0,3.0
125.0,28.91,23.29,41.47,567.61,184.33,20.3,7.55,7.0,3.0
126.0,29.97,24.33,38.85,564.94,151.66,18.46,6.79,7.0,2.0
132.0,28.05,24.57,40.14,566.5,178.22,18.08,6.15,7.0,2.0
132.0,29.03,23.42,41.44,561.27,156.05,19.7,7.22,7.0,3.0
134.0,28.8,24.13,41.2,558.6,152.31,19.63,6.04,7.0,2.0
134.0,28.21,23.34,40.36,565.9,165.02,18.98,6.26,7.0,2.0
129.0,28.8,24.44,41.3,566.69,160.56,19.79,7.9,7.0,3.0
126.0,28.96,23.28,39.31,568.25,150.09,20.8,6.54,7.0,2.0
134.0,29.94,24.87,39.21,566.85,172.07,20.74,6.77,7.0,2.0
131.0,29.46,24.29,41.55,560.31,185.83,19.95,7.65,7.0,3.0
135.0,29.29,23.82,41.02,568.17,180.33,19.77,6.8,7.0,2.0
129.0,29.07,24.73,38.23,559.01,160.7,20.08,6.87,7.0,2.0
126.0,28.68,23.38,40.65,567.05,182.75,18.11,6.94,7.0,2.0
133.0,29.39,23.56,40.43,567.03,180.3,18.79,6.06,7.0,2.0
131.0,28.58,24.25,40.65,567.94,158.79,19.01,7.35,7.0,3.0
30.0,26.07,26.1,42.29,336.21,130.5,23.68,9.55,16.0,3.0
31.0,27.17,26.17,42.29,325.59,138.28,23.13,9.92,16.0,3.0
32.0,26.19,25.18,40.17,327.21,132.47,23.75,10.24,16.0,3.0
43.0,27.69,26.32,41.61,336.69,130.95,24.27,9.41,16.0,3.0
34.0,26.19,25.6,40.57,339.59,135.28,23.75,9.0,16.0,3.0
33.0,26.67,26.61,38.75,331.17,132.25,24.8,9.82,16.0,3.0
32.0,26.17,26.38,39.57,328.81,139.84,24.7,10.37,16.0,3.0
40.0,27.29,26.08,40.35,343.65,139.39,24.84,10.7,16.0,3.0
30.0,26.79,25.83,39.85,347.63,132.13,24.4,9.88,16.0,3.0
45.0,26.78,26.85,40.76,336.3,130.12,24.43,9.14,16.0,3.0
36.0,26.0,26.02,41.72,345.21,139.95,24.77,9.34,16.0,3.0
45.0,27.0,25.71,41.9,326.73,136.42,23.55,10.06,16.0,3.0
35.0,27.58,26.93,42.51,349.29,139.0,23.53,9.48,16.0,3.0
30.0,26.47,26.2,39.88,319.87,134.83,23.45,9.67,16.0,3.0
31.0,27.01,26.6,40.31,342.27,133.15,23.67,10.61,16.0,3.0
46.0,27.29,26.13,41.18,325.58,134.97,23.79,10.25,16.0,3.0
32.0,27.81,25.66,42.95,346.51,132.23,23.32,10.65,16.0,3.0
41.0,27.43,25.12,40.92,335.85,137.62,24.73,10.33,16.0,3.0
50.0,26.75,25.89,42.45,332.07,131.9,24.91,10.4,16.0,3.0
49.0,27.82,26.26,41.35,348.02,138.28,24.02,10.94,16.0,3.0
38.0,26.12,26.53,38.25,334.13,132.72,23.36,10.6,16.0,3.0
31.0,26.23,25.44,42.7,341.69,138.19,24.38,9.6,16.0,3.0
35.0,26.04,26.13,40.96,317.74,139.4,23.8,9.8,16.0,3.0
40.0,26.82,25.97,42.93,331.26,135.37,24.04,10.01,16.0,3.0
38.0,27.07,26.89,42.69,337.92,133.39,23.34,9.43,16.0,3.0
49.0,26.02,26.62,40.69,325.84,133.48,23.95,9.15,16.0,3.0
40.0,26.32,25.42,38.67,339.34,134.82,24.45,10.39,16.0,3.0
47.0,27.27,26.37,42.81,336.19,135.03,23.47,9.22,16.0,3.0
37.0,26.92,26.77,41.27,329.83,134.6,24.71,9.44,16.0,3.0
47.0,26.19,26.06,41.65,347.45,139.21,24.54,10.93,16.0,3.0
47.0,27.19,26.26,41.59,342.49,131.05,24.59,9.63,16.0,3.0
49.0,27.34,26.49,42.42,341.5,133.08,24.0,10.79,16.0,3.0
30.0,26.75,25.87,38.78,329.2,132.88,24.33,10.48,16.0,3.0
40.0,27.28,26.22,41.19,331.5,133.57,23.93,9.01,16.0,3.0
46.0,26.33,25.59,40.52,329.07,135.42,23.02,10.2,16.0,3.0
39.0,26.61,25.61,38.75,337.65,132.81,24.77,9.24,16.0,3.0
46.0,27.78,26.22,40.23,324.82,133.99,23.38,9.19,16.0,3.0
43.0,27.11,26.88,38.33,347.98,138.59,23.98,10.18,16.0,3.0
49.0,26.43,25.49,42.76,340.52,136.45,23.0,9.84,16.0,3.0
41.0,27.93,25.07,38.63,329.03,132.57,23.34,10.5,16.0,3.0
34.0,27.46,26.27,39.12,339.56,134.2,23.89,10.58,16.0,3.0
42.0,27.11,26.11,38.34,331.33,130.29,24.78,9.28,16.0,3.0
48.0,26.49,25.71,42.52,332.2,133.64,24.48,10.41,16.0,3.0
47.0,27.84,26.65,39.75,345.21,136.8,24.18,9.87,16.0,3.0
35.0,26.95,25.72,39.69,319.16,133.33,23.49,10.14,16.0,3.0
38.0,26.94,26.67,40.69,334.56,139.3,23.37,9.87,16.0,3.0
40.0,27.08,26.17,38.88,347.97,138.67,24.2,10.2,16.0,3.0
32.0,27.97,26.05,39.3,330.4,138.44,23.9,11.0,16.0,3.0
30.0,27.53,26.32,42.6,317.54,135.56,23.96,10.18,16.0,3.0
43.0,26.29,25.71,39.25,349.43,136.14,24.69,9.63,16.0,3.0
35.0,27.78,25.92,42.08,328.95,133.91,24.23,9.15,16.0,3.0
50.0,27.24,26.44,39.71,339.69,138.0,23.93,9.2,16.0,3.0
42.0,27.05,26.11,42.81,346.14,135.34,23.91,10.56,16.0,3.0
46.0,27.6,26.21,39.39,330.46,131.34,24.61,10.22,16.0,3.0
40.0,26.47,26.5,39.03,329.21,139.52,23.84,9.6,16.0,3.0
36.0,27.25,26.13,38.51,320.98,139.43,23.26,10.34,16.0,3.0
41.0,26.48,26.79,40.63,344.95,137.81,24.41,9.55,16.0,3.0
46.0,26.83,25.25,40.14,324.5,139.81,24.55,9.14,16.0,3.0
32.0,27.33,25.91,40.45,331.71,137.0,23.67,10.98,16.0,3.0
47.0,26.0,26.18,39.01,347.45,130.13,24.43,9.35,16.0,3.0
35.0,26.24,26.31,40.04,348.6,132.39,24.34,10.88,16.0,3.0
50.0,26.87,26.3,40.63,349.94,132.89,23.91,10.8,16.0,3.0
50.0,26.75,26.01,42.57,320.21,134.84,24.76,9.15,16.0,3.0
43.0,26.78,26.49,42.53,319.87,136.82,24.51,9.54,16.0,3.0
45.0,27.03,25.61,42.97,349.76,130.04,24.02,9.76,16.0,3.0
38.0,26.31,25.34,38.42,345.01,139.19,23.05,10.76,16.0,3.0
31.0,26.05,25.63,38.17,337.5,139.07,23.54,10.67,16.0,3.0
38.0,27.24,26.1,38.62,325.24,137.81,24.64,9.51,16.0,3.0
41.0,27.32,26.63,41.37,325.14,133.66,23.18,9.5,16.0,3.0
42.0,27.08,26.15,39.25,333.39,132.78,24.12,9.71,16.0,3.0
40.0,26.75,26.4,41.24,326.18,137.24,23.7,9.92,16.0,3.0
31.0,27.83,25.88,39.83,324.58,135.74,23.5,9.97,16.0,3.0
49.0,26.34,26.25,39.93,333.0,139.36,23.4,10.99,16.0,3.0
49.0,27.2,26.95,39.81,348.37,138.69,24.49,9.85,16.0,3.0
47.0,27.92,25.61,42.54,338.6,139.57,23.78,9.89,16.0,3.0
45.0,26.19,26.05,38.16,332.52,133.75,23.4,9.39,16.0,3.0
39.0,27.21,26.06,40.85,336.99,137.8,23.41,9.09,16.0,3.0
37.0,26.26,26.75,41.71,346.06,132.37,23.51,10.88,16.0,3.0
50.0,27.56,25.42,39.31,341.86,131.78,24.46,9.51,16.0,3.0
39.0,26.17,26.89,38.37,336.33,134.32,23.97,9.6,16.0,3.0
50.0,27.48,25.38,39.51,327.84,132.14,24.48,10.73,16.0,3.0
34.0,27.34,26.95,39.93,329.16,130.03,24.6,10.8,16.0,3.0
33.0,27.21,27.0,42.95,342.82,135.44,23.88,10.49,16.0,3.0
48.0,26.91,25.29,39.45,345.16,135.93,23.37,9.18,16.0,3.0
40.0,27.92,25.2,39.04,318.59,133.88,24.3,9.9,16.0,3.0
31.0,27.21,26.77,40.83,324.33,133.86,24.82,9.7,16.0,3.0
43.0,26.85,26.97,38.24,335.94,136.42,24.94,10.21,16.0,3.0
32.0,26.35,25.97,38.9,340.18,135.98,24.28,10.7,16.0,3.0
39.0,27.11,25.44,42.71,319.4,133.57,24.73,10.96,16.0,3.0
49.0,27.71,25.92,42.62,340.29,135.85,23.27,10.19,16.0,3.0
46.0,27.96,25.46,42.07,344.77,131.28,23.73,10.17,16.0,3.0
34.0,26.42,25.8,38.52,328.23,130.94,23.7,10.51,16.0,3.0
43.0,26.87,26.54,40.41,332.64,132.83,24.56,9.77,16.0,3.0
35.0,26.3,26.92,42.81,343.74,139.6,23.42,10.53,16.0,3.0
47.0,26.65,25.58,40.34,349.0,139.52,23.11,9.65,16.0,3.0
31.0,26.48,25.22,42.64,333.18,132.36,24.8,9.27,16.0,3.0
42.0,26.98,25.23,39.29,328.97,133.7,24.82,10.43,16.0,3.0
44.0,26.2,26.01,39.87,342.57,130.96,23.87,9.86,16.0,3.0
38.0,26.34,25.77,38.3,335.58,137.68,24.72,9.49,16.0,3.0
39.0,27.58,26.94,40.52,320.15,137.16,24.52,10.21,16.0,3.0
36.0,26.64,25.79,42.49,337.83,139.89,24.47,10.15,16.0,3.0
37.0,27.98,25.09,39.77,331.83,130.1,24.99,10.66,16.0,3.0
40.0,27.4,25.92,41.62,340.11,139.41,24.47,9.93,16.0,3.0
46.0,27.38,26.84,40.81,327.08,139.85,24.1,10.13,16.0,3.0
44.0,26.26,25.68,41.08,337.99,138.53,23.6,9.8,16.0,3.0
40.0,26.24,25.12,42.57,331.24,132.57,24.7,10.82,16.0,3.0
49.0,27.93,25.32,39.68,327.14,139.32,23.96,9.7,16.0,3.0
41.0,27.98,25.7,42.1,321.75,136.01,24.27,9.43,16.0,3.0
45.0,26.38,25.08,41.66,339.29,132.72,24.13,10.45,16.0,3.0
34.0,26.25,26.93,42.55,339.18,138.19,24.67,9.0,16.0,3.0
47.0,26.69,26.73,42.63,345.11,135.2,23.45,9.09,16.0,3.0
34.0,26.18,25.69,40.53,323.5,135.8,23.36,9.21,16.0,3.0
38.0,26.03,25.45,42.51,339.73,136.79,23.29,10.41,16.0,3.0
32.0,26.05,26.99,39.13,328.4,139.3,23.18,9.38,16.0,3.0
50.0,27.57,26.61,40.92,346.34,138.56,23.82,9.88,16.0,3.0
34.0,27.06,26.11,39.05,335.7,130.08,24.71,10.6,16.0,3.0
43.0,26.99,25.68,39.51,335.27,137.77,24.35,9.33,16.0,3.0
32.0,26.43,25.56,41.88,343.33,136.05,23.97,10.26,16.0,3.0
42.0,26.22,26.35,40.15,348.13,130.96,24.77,10.75,16.0,3.0
36.0,26.25,25.52,39.34,321.59,132.65,24.66,9.62,16.0,3.0
35.0,28.0,25.79,41.36,323.87,130.25,24.53,9.17,16.0,3.0
48.0,26.14,25.37,38.31,332.6,137.93,24.38,10.1,16.0,3.0
33.0,27.29,26.25,39.03,344.27,136.25,24.82,10.35,16.0,3.0
33.0,26.51,26.48,39.19,338.56,139.58,23.86,10.71,16.0,3.0
49.0,27.42,26.55,41.93,335.43,132.41,24.74,10.4,16.0,3.0
44.0,26.08,25.17,40.87,324.93,130.65,23.16,10.35,16.0,3.0
38.0,27.71,26.25,39.89,327.72,139.48,24.57,9.0,16.0,3.0
38.0,27.11,26.78,41.93,339.87,139.74,23.94,10.1,16.0,3.0
45.0,27.06,26.38,42.2,340.88,135.77,24.05,9.93,16.0,3.0
40.0,26.31,26.61,38.47,344.63,130.3,23.11,10.74,16.0,3.0
50.0,26.36,26.82,39.5,326.13,136.56,24.62,9.37,16.0,3.0
34.0,26.48,26.55,42.15,348.62,130.75,23.46,9.12,16.0,3.0
30.0,27.06,26.07,42.95,330.42,134.78,24.92,10.55,16.0,3.0
36.0,26.82,26.75,38.5,331.62,131.4,23.93,10.8,16.0,3.0
43.0,26.62,26.34,42.3,342.34,138.18,23.73,10.66,16.0,3.0
33.0,26.95,26.1,40.63,326.06,136.61,24.06,9.49,16.0,3.0
44.0,26.07,25.28,41.81,317.2,133.33,24.28,9.03,16.0,3.0
26.0,26.39,26.87,38.73,328.67,130.88,23.34,10.18,16.0,3.0
24.0,27.56,26.71,40.19,338.73,135.46,23.2,10.05,16.0,3.0
23.0,27.26,26.67,38.23,326.84,138.68,24.4,9.59,16.0,3.0
25.0,26.38,26.15,42.52,335.24,136.95,24.93,9.93,16.0,3.0
25.0,26.81,26.96,38.89,323.65,131.12,24.76,9.53,16.0,3.0
27.0,27.75,25.84,41.55,332.07,134.67,23.01,9.82,16.0,3.0
25.0,27.76,25.11,39.6,321.35,139.88,24.37,9.41,16.0,3.0
22.0,27.92,25.8,41.41,349.84,136.93,24.39,10.57,16.0,3.0
26.0,26.75,26.83,42.8,331.6,139.04,24.56,9.76,16.0,3.0
21.0,26.56,26.11,38.93,338.62,133.43,23.03,10.51,16.0,3.0
29.0,26.72,25.69,40.24,331.41,137.1,23.82,10.01,16.0,3.0
28.0,26.2,26.74,39.52,332.34,139.72,23.89,9.13,16.0,3.0
20.0,27.66,25.19,39.5,335.36,134.34,24.39,10.58,16.0,3.0
26.0,26.38,25.31,39.54,324.21,134.7,24.34,9.79,16.0,3.0
30.0,27.21,25.96,39.05,327.8,136.95,24.22,10.89,16.0,3.0
22.0,27.49,26.28,42.49,327.08,131.81,23.12,10.51,16.0,3.0
25.0,27.56,25.98,41.51,333.83,133.6,24.9,10.38,16.0,3.0
28.0,27.98,26.52,38.33,337.66,139.72,23.38,10.07,16.0,3.0
29.0,26.5,25.96,40.33,339.36,131.72,24.89,10.59,16.0,3.0
30.0,26.78,26.73,39.54,323.21,131.59,23.82,9.12,16.0,3.0
22.0,26.89,26.65,41.26,341.08,138.53,23.18,10.74,16.0,3.0
26.0,27.1,25.98,40.16,335.27,135.62,23.24,10.59,16.0,3.0
25.0,27.33,26.22,38.51,340.19,133.85,23.83,9.67,16.0,3.0
21.0,27.75,26.03,38.72,336.4,133.39,23.48,9.47,16.0,3.0
29.0,26.03,26.41,41.03,345.61,132.03,24.62,10.85,16.0,3.0
26.0,27.82,25.86,40.17,347.19,134.68,23.58,9.08,16.0,3.0
22.0,27.05,25.17,42.64,330.41,132.48,23.16,9.83,16.0,3.0
23.0,27.73,25.97,39.2,338.18,132.12,23.94,10.36,16.0,3.0
24.0,26.71,25.8,39.68,333.55,131.82,24.73,10.29,16.0,3.0
24.0,27.9,25.05,38.54,328.92,134.25,24.26,10.27,16.0,3.0
29.0,26.47,25.49,41.8,317.73,134.74,23.56,10.72,16.0,3.0
23.0,26.22,26.23,41.2,348.98,135.78,24.97,10.1,16.0,3.0
29.0,26.12,27.0,38.74,344.8,133.71,23.08,10.36,16.0,3.0
27.0,26.86,25.88,39.63,331.25,138.04,24.83,9.3,16.0,3.0
21.0,26.63,26.6,41.02,338.14,131.59,23.35,9.41,16.0,3.0
27.0,27.93,26.51,40.92,332.25,132.15,24.98,10.95,16.0,3.0
30.0,26.64,26.05,39.24,336.82,131.13,23.27,10.28,16.0,3.0
25.0,26.37,26.43,40.66,319.05,138.0,23.63,10.77,16.0,3.0
30.0,27.36,25.03,39.12,323.2,132.7,23.26,9.81,16.0,3.0
26.0,27.53,25.04,40.96,349.29,138.82,24.87,10.08,16.0,3.0
23.0,26.29,25.9,39.83,337.07,131.43,24.86,9.47,16.0,3.0
25.0,27.92,26.68,38.03,319.67,136.82,23.19,10.88,16.0,3.0
21.0,27.04,26.4,39.51,330.28,138.98,24.65,10.34,16.0,3.0
20.0,27.14,26.52,38.83,337.32,132.52,23.28,9.31,16.0,3.0
25.0,27.21,26.27,39.64,334.06,132.45,24.27,9.04,16.0,3.0
22.0,26.41,26.99,40.08,333.81,135.98,24.67,9.72,16.0,3.0
24.0,27.71,25.53,41.41,341.24,137.69,23.96,9.37,16.0,3.0
26.0,26.92,25.55,42.68,340.13,131.03,24.35,10.96,16.0,3.0
21.0,26.57,25.3,38.22,340.34,138.75,24.4,10.59,16.0,3.0
23.0,26.03,25.13,41.66,322.39,132.57,23.01,10.56,16.0,3.0
26.0,27.89,25.44,41.99,331.66,139.61,24.69,9.2,16.0,3.0
22.0,26.73,26.52,38.21,333.91,136.27,23.31,10.88,16.0,3.0
24.0,26.08,26.51,41.91,327.33,135.27,24.59,10.61,16.0,3.0
25.0,27.0,26.93,42.23,327.94,133.01,24.47,9.17,16.0,3.0
23.0,26.88,25.55,41.84,318.89,138.26,24.15,9.46,16.0,3.0
26.0,26.47,25.22,40.6,333.98,136.01,23.57,9.9,16.0,3.0
27.0,26.13,25.03,39.4,344.39,136.64,24.33,9.49,16.0,3.0
30.0,26.18,26.06,39.23,348.82,135.08,24.84,9.13,16.0,3.0
20.0,26.91,25.95,41.18,322.73,135.04,24.54,10.59,16.0,3.0
25.0,27.83,25.93,39.01,339.91,130.84,24.62,9.63,16.0,3.0
29.0,26.75,25.79,39.72,347.87,136.55,24.49,10.23,16.0,3.0
28.0,26.03,25.93,39.9,336.64,138.48,24.81,10.65,16.0,3.0
23.0,27.92,25.86,38.26,341.09,134.35,24.22,10.04,16.0,3.0
21.0,26.73,25.82,40.02,349.88,139.09,24.21,10.53,16.0,3.0
28.0,27.64,26.39,39.55,320.18,130.24,24.82,10.05,16.0,3.0
16.0,26.7,26.88,38.64,349.8,130.97,24.49,10.28,16.0,3.0
13.0,26.36,26.67,42.93,322.96,137.51,23.37,10.29,16.0,3.0
18.0,26.26,26.98,42.1,319.33,135.48,23.52,10.68,16.0,3.0
14.0,26.24,25.52,41.38,332.13,134.95,23.91,9.38,16.0,3.0
11.0,26.66,25.48,39.62,325.2,135.63,24.55,10.55,16.0,3.0
23.0,27.35,25.54,41.71,319.82,137.84,23.9,9.0,16.0,3.0
14.0,27.12,25.72,39.95,337.8,133.76,23.65,10.19,16.0,3.0
11.0,27.91,25.45,40.26,338.07,138.6,24.95,10.35,16.0,3.0
15.0,27.83,26.64,40.26,326.67,133.49,24.87,10.99,16.0,3.0
24.0,27.43,25.24,39.43,317.39,132.52,24.7,9.33,16.0,3.0
22.0,27.66,25.38,40.48,320.92,130.8,23.29,10.06,16.0,3.0
25.0,27.58,26.31,39.77,335.5,137.78,23.54,9.82,16.0,3.0
14.0,27.74,25.04,38.82,326.62,130.72,24.93,9.51,16.0,3.0
17.0,26.72,26.75,39.99,321.65,135.36,23.06,10.2,16.0,3.0
19.0,26.68,25.8,42.18,322.46,135.71,23.65,10.08,16.0,3.0
23.0,27.87,26.73,38.94,349.61,133.83,24.15,10.26,16.0,3.0
12.0,27.97,26.02,42.94,325.67,137.55,24.91,10.1,16.0,3.0
21.0,27.47,26.21,39.33,338.59,132.88,23.06,9.54,16.0,3.0
12.0,27.17,25.49,38.13,343.01,132.7,24.28,9.24,16.0,3.0
21.0,26.24,26.14,42.65,349.39,132.53,24.83,9.23,16.0,3.0
15.0,26.43,25.72,39.0,348.04,139.51,23.26,10.47,16.0,3.0
25.0,27.05,26.21,40.29,328.56,135.65,24.38,9.1,16.0,3.0
11.0,26.16,25.41,41.97,349.22,136.23,24.54,10.97,16.0,3.0
23.0,26.72,26.25,42.63,327.45,138.09,24.29,9.34,16.0,3.0
25.0,27.53,26.89,39.85,331.64,136.16,24.74,11.0,16.0,3.0
16.0,27.95,26.02,38.0,319.62,132.66,23.9,10.89,16.0,3.0
12.0,26.89,26.14,38.02,321.85,138.81,23.04,9.25,16.0,3.0
20.0,27.08,26.48,41.49,331.46,135.88,24.44,9.41,16.0,3.0
